lemmas,positif_oneriler
"['adam', 'aycell', 'puan', 'git', 'iyi']","['git iyi', 'puan git', 'iyi', 'git', 'adam']"
['güzel'],['güzel']
"['güvenlik', 'hesap', 'don', 'şifre', 'yenile', 'buton', 'bas', 'şifre', 'yenile', 'fakat', 'şifre', 'yenile', 'buton', 'yok', 'kullan', 'bıktır', 'hesap', 'düzel', 'beğen', 'zaman', 'yıldız']","['şifre yenile', 'fakat şifre', 'şifre', 'bas şifre', 'don şifre']"
['güzel'],['güzel']
"['kayıt', 'kart', 'sil', 'yeni', 'ekle', 'yardımcı', 'olur']","['kayıt kart', 'kayıt', 'yeni ekle', 'kart sil', 'sil yeni']"
['mükemmel'],['mükemmel']
['süper'],['süper']
['iyi'],['iyi']
['süper'],['süper']
"['güzel', 'tavsiye', 'herkes']","['tavsiye herkes', 'güzel tavsiye', 'güzel', 'tavsiye', 'herkes']"
['süper'],['süper']
['güzel'],['güzel']
"['herşey', 'ücret', 'kes']","['herşey ücret', 'herşey', 'ücret kes', 'ücret', 'kes']"
"['iyi', 'fayda', 'program']","['fayda program', 'iyi fayda', 'fayda', 'program', 'iyi']"
['iyi'],['iyi']
['güzel'],['güzel']
"['herşey', 'kolay', 'rlınıze', 'sağlık']","['rlınıze sağlık', 'kolay rlınıze', 'herşey kolay', 'kolay', 'herşey']"
"['iyi', 'iyi', 'yaniiiiiii', 'iyi', 'eksik', 'var', 'kendi', 'gerçek', 'kart', 'ekli', 'yıldiz_gittti']","['iyi yaniiiiiii', 'yaniiiiiii iyi', 'kart ekli', 'gerçek kart', 'iyi']"
['güzel'],['güzel']
['harika'],['harika']
['güzel'],['güzel']
['süper'],['süper']
['başarı'],['başarı']
['güzel'],['güzel']
"['tek', 'kelime', 'harika', 'fatura', 'öde', 'para', 'yolla', 'kullan', 'banka', 'öte']","['fatura öde', 'harika fatura', 'öde para', 'kullan banka', 'para yolla']"
"['mükemmel', 'yara']","['mükemmel yara', 'yara', 'mükemmel']"
"['muhteşem', 'mükemmel', 'üst', 'aycell', 'sev', 'para', 'kazan', 'sürekli', 'fark', 'kazan', 'başarı', 'devam', 'dile']","['kazan sürekli', 'mükemmel üst', 'başarı devam', 'muhteşem mükemmel', 'sev para']"
['iyi'],['iyi']
"['süper', 'tavsiye']","['süper tavsiye', 'tavsiye', 'süper']"
['iyi'],['iyi']
['harika'],['harika']
['nice'],['nice']
"['tam', 'kanka']","['tam kanka', 'tam', 'kanka']"
['süper'],['süper']
['süper'],['süper']
['iyi'],['iyi']
['mükemmel'],['mükemmel']
['iyi'],['iyi']
"['güzel', 'süper']","['güzel süper', 'güzel', 'süper']"
"['tek', 'kelime', 'mükemmel', 'sanal', 'kart', 'kullan', 'yerine', 'fizik', 'kart', 'tavsiye']","['kart kullan', 'kart tavsiye', 'sanal kart', 'fizik kart', 'mükemmel sanal']"
['kullanisli'],['kullanisli']
['beğendi'],['beğendi']
['güzel'],['güzel']
['güzel'],['güzel']
"['salla', 'toplam', 'puan', 'daha', 'yüksek', 'dış', 'güzel', 'arkadaşkanka']","['güzel arkadaşkanka', 'arkadaşkanka', 'puan daha', 'toplam puan', 'güzel']"
"['iyi', 'kart']","['iyi kart', 'iyi', 'kart']"
"['pttcell', 'bayıl', 'tavsiye']","['pttcell', 'pttcell bayıl', 'bayıl tavsiye', 'tavsiye', 'bayıl']"
['iyi'],['iyi']
['süper'],['süper']
['harika'],['harika']
['güzel'],['güzel']
['güzel'],['güzel']
['güzel'],['güzel']
['mükemmel'],['mükemmel']
"['harikaaaaaaa', 'öteeeeesi', 'yük']","['harikaaaaaaa öteeeeesi', 'harikaaaaaaa', 'öteeeeesi', 'öteeeeesi yük', 'yük']"
['harika'],['harika']
"['güzel', 'tebrik', 'aycell']","['güzel tebrik', 'tebrik aycell', 'tebrik', 'güzel', 'aycell']"
"['güzel', 'yarar']","['güzel yarar', 'yarar', 'güzel']"
['iyi'],['iyi']
['harika'],['harika']
"['abi', 'ininalden', 'güzel', 'yaa']","['ininalden güzel', 'güzel yaa', 'abi ininalden', 'güzel', 'ininalden']"
['harika'],['harika']
['harika'],['harika']
"['memnun', 'ancak', 'bazen', 'bakiye', 'ytl', 'gözük', 'hediye', 'kupon', 'bölüm', 'giriş', 'türk', 'telekom', 'sanat', 'fatura', 'öde', 'iyi']","['hediye kupon', 'fatura öde', 'kupon bölüm', 'öde iyi', 'kupon']"
['iyi'],['iyi']
['iyi'],['iyi']
['güzel'],['güzel']
['iyi'],['iyi']
['mükemmel'],['mükemmel']
"['genel', 'iyi', 'fakat', 'biraz', 'hediye', 'tat', 'yen']","['hediye tat', 'biraz hediye', 'iyi fakat', 'hediye', 'genel iyi']"
"['teşekkür', 'paycel']","['teşekkür paycel', 'teşekkür', 'paycel']"
"['harika', 'tavsiye']","['harika tavsiye', 'tavsiye', 'harika']"
"['kart', 'güzel', 'hız']","['kart güzel', 'güzel hız', 'hız', 'güzel', 'kart']"
"['mükemmel', 'fakat', 'puan', 'konu', 'düzelt', 'lütfen', 'salla', 'topla', 'puan', 'başka', 'gün', 'girişim', 'eksik', 'gözük', 'yüklem', 'puan', 'güncelle', 'iste', 'teşekkür', 'başka', 'yorum', 'yaz', 'iste', 'tek', 'yorum', 'hak', 'var', 'san']","['puan güncelle', 'puan başka', 'başka yorum', 'yorum yaz', 'yorum']"
['güzel'],['güzel']
['güzel'],['güzel']
"['güzel', 'beğendi']","['güzel beğendi', 'beğendi', 'güzel']"
"['güzel', 'harika', 'yeni', 'yapı']","['yeni yapı', 'harika yeni', 'güzel harika', 'yapı', 'yeni']"
"['güzel', 'teşekkür']","['güzel teşekkür', 'teşekkür', 'güzel']"
['güzel'],['güzel']
['süper'],['süper']
['harika'],['harika']
['güzel'],['güzel']
"['aycell', 'içeri', 'müşteri', 'ihtiyaç', 'duy', 'duy', 'birçok', 'argüman', 'barın', 'harika', 'daim', 'söyle', 'turkcell', 'kalite', 'anla', 'yaşa']","['barın harika', 'barın', 'argüman barın', 'söyle turkcell', 'içeri müşteri']"
['süper'],['süper']
['iyi'],['iyi']
['iyi'],['iyi']
"['müşteri', 'bin', 'lira', 'koy', 'adam', 'cekemiyirum', 'siz', 'güven', 'hayat', 'kullan', 'hemen', 'sil']","['siz güven', 'cekemiyirum siz', 'adam cekemiyirum', 'müşteri bin', 'koy adam']"
['başarı'],['başarı']
['güzel'],['güzel']
['iyi'],['iyi']
"['güzel', 'daha', 'güzel', 'şans', 'oyun', 'öde', 'iyi']","['şans oyun', 'güzel şans', 'oyun öde', 'şans', 'öde iyi']"
['güzel'],['güzel']
"['güzel', 'fatura', 'rahat', 'öde', 'üstelik', 'lira', 'kazan', 'para', 'var', 'lira', 'yıl', 'fatura', 'öde']","['fatura rahat', 'fatura öde', 'rahat öde', 'güzel fatura', 'öde üstelik']"
['beğen'],['beğen']
['güzel'],['güzel']
['güzel'],['güzel']
"['güzel', ""i̇nternet'ten"", 'sipariş', 'normal', 'post', 'cihaarinda', 'işlem', 'onayla']","['sipariş normal', 'sipariş', 'işlem onayla', 'ten sipariş', 'post cihaarinda']"
['muhteşem'],['muhteşem']
['mükemmel'],['mükemmel']
['beğendi'],['beğendi']
['çokgüzel'],['çokgüzel']
['güzel'],['güzel']
['iyi'],['iyi']
"['kolay', 'nokta', 'aycell', 'teşekkür']","['teşekkür', 'kolay nokta', 'aycell teşekkür', 'kolay', 'nokta']"
['güzel'],['güzel']
['süper'],['süper']
"['güzel', 'beğendi']","['güzel beğendi', 'beğendi', 'güzel']"
['iyi'],['iyi']
"['sürü', 'bedava', 'i̇nternet', 'kazan', 'salla', 'topla', 'saye', 'iyi']","['sürü bedava', 'bedava', 'saye iyi', 'topla saye', 'iyi']"
['iyi'],['iyi']
"['ağır', 'sev']","['ağır sev', 'sev', 'ağır']"
"['harika', 'öte']","['harika öte', 'harika', 'öte']"
['süper'],['süper']
['harika'],['harika']
['güzel'],['güzel']
"['paicell', 'bank', 'güzel']","['paicell bank', 'bank güzel', 'paicell', 'bank', 'güzel']"
['harika'],['harika']
"['cokkk', 'iyiiii']","['cokkk iyiiii', 'iyiiii', 'cokkk']"
['efsaneeeeeee'],['efsaneeeeeee']
"['büyük', 'kolay', 'sıkış', 'zaman', 'büyük', 'çoğunluk', 'kurtar', 'gerçekten', 'teşekkür']","['gerçekten teşekkür', 'teşekkür', 'sıkış zaman', 'çoğunluk kurtar', 'kurtar gerçekten']"
['harika'],['harika']
"['harika', 'tavsiye']","['harika tavsiye', 'tavsiye', 'harika']"
"['limit', 'nakit', 'çevir', 'hazır', 'limit', 'yaz', 'kullan', 'yön', 'iyi', 'değil', 'limit', 'yüksek', 'nakit', 'çevirme', 'online', 'süper', 'kredi', 'yetersiz', 'kullandırım', 'mobil', 'öde', 'dış']","['süper kredi', 'kredi yetersiz', 'nakit çevirme', 'hazır limit', 'limit yüksek']"
['güzel'],['güzel']
['güzel'],['güzel']
['harika'],['harika']
['iyi'],['iyi']
"['güzel', 'herkes', 'tavsiye']","['herkes tavsiye', 'güzel herkes', 'güzel', 'tavsiye', 'herkes']"
['güzel'],['güzel']
['iyi'],['iyi']
"['harika', 'aycell']","['harika aycell', 'harika', 'aycell']"
"['yeni', 'kullan', 'başla', 'gayet', 'güzel']","['gayet güzel', 'güzel', 'yeni kullan', 'yeni', 'kullan başla']"
"['mükemmel', 'teşekkür', 'turkcell']","['teşekkür turkcell', 'teşekkür', 'turkcell', 'mükemmel teşekkür', 'mükemmel']"
['harika'],['harika']
['güzel'],['güzel']
"['böyle', 'güzel']","['böyle güzel', 'güzel', 'böyle']"
['süper'],['süper']
['harika'],['harika']
"['süper', 'güzel', 'düşünce', 'teşekkür', 'limit', 'art', 'güzel', 'limit', 'şimdiden', 'teşekkür']","['düşünce teşekkür', 'teşekkür', 'şimdiden teşekkür', 'güzel', 'süper güzel']"
['harika'],['harika']
"['cokkk', 'güzel']","['cokkk güzel', 'güzel', 'cokkk']"
['iyi'],['iyi']
['harika'],['harika']
['harika'],['harika']
['süper'],['süper']
"['iyi', 'benceharikaa']","['iyi benceharikaa', 'iyi', 'benceharikaa']"
['güzel'],['güzel']
['iyi'],['iyi']
['harika'],['harika']
['güzel'],['güzel']
['efsaneeeeee'],['efsaneeeeee']
['güzel'],['güzel']
"['güzel', 'numara', 'yıldız']","['yıldız', 'numara yıldız', 'güzel numara', 'güzel', 'numara']"
['güzel'],['güzel']
"['anlaş', 'yaşa']","['anlaş yaşa', 'anlaş', 'yaşa']"
['mükemmel'],['mükemmel']
"['lütfen', 'lütfen', 'salla', 'topla', 'güzel', 'puan', 'kardeş', 'hafta', 'puan', 'yet']","['lütfen salla', 'lütfen lütfen', 'puan kardeş', 'lütfen', 'topla güzel']"
"['iyi', 'güzel', 'beğendi']","['güzel beğendi', 'iyi güzel', 'beğendi', 'güzel', 'iyi']"
['güzel'],['güzel']
"['gayet', 'iyi']","['gayet iyi', 'iyi', 'gayet']"
"['çoook', 'iyi']","['çoook iyi', 'çoook', 'iyi']"
['iyi'],['iyi']
['güzel'],['güzel']
['harika'],['harika']
['süper'],['süper']
"['harika', 'öze', 'pub', 'gör']","['pub gör', 'öze pub', 'pub', 'harika öze', 'harika']"
['süper'],['süper']
['iyi'],['iyi']
"['iyi', 'akp']","['iyi akp', 'iyi', 'akp']"
['güzel'],['güzel']
['süper'],['süper']
"['val', 'gayet', 'hız', 'avantaj', 'tavsiye']","['hız avantaj', 'gayet hız', 'hız', 'avantaj tavsiye', 'avantaj']"
['harika'],['harika']
"['güzel', 'anlam', 'program']","['anlam program', 'güzel anlam', 'program', 'güzel', 'anlam']"
"['başadunyor', 'son', 'topla', 'bird', 'başadudu']","['bird başadudu', 'topla bird', 'bird', 'başadunyor son', 'başadudu']"
"['iyi', 'harca', 'kazan']","['iyi harca', 'iyi', 'harca kazan', 'kazan', 'harca']"
"['iyi', 'bedava', 'para']","['iyi bedava', 'bedava', 'bedava para', 'iyi', 'para']"
['iyi'],['iyi']
"['fena', 'değil', 'para', 'süper']","['fena değil', 'para süper', 'değil para', 'süper', 'para']"
['süper'],['süper']
['mükemmel'],['mükemmel']
['süper'],['süper']
['iyi'],['iyi']
['mükemmel'],['mükemmel']
['efsane'],['efsane']
"['kullan', 'fayda']","['kullan fayda', 'fayda', 'kullan']"
"['heryer', 'iyi']","['heryer iyi', 'iyi', 'heryer']"
['iyi'],['iyi']
['güzel'],['güzel']
"['mükemmel', 'fazla', 'kampanya', 'iyi']","['kampanya iyi', 'mükemmel fazla', 'fazla kampanya', 'iyi', 'mükemmel']"
"['süper', 'program']","['süper program', 'süper', 'program']"
['mükemmel'],['mükemmel']
"['güzel', 'tavsiye', 'yıldız', 'hak']","['tavsiye yıldız', 'yıldız hak', 'güzel tavsiye', 'yıldız', 'tavsiye']"
"['üye', 'ücret', 'iyi']","['ücret iyi', 'üye ücret', 'üye', 'ücret', 'iyi']"
['harika'],['harika']
"['harika', 'dost']","['harika dost', 'harika', 'dost']"
"['olumlu', 'yorum', 'oku', 'kullan', 'vaz', 'geç']","['olumlu yorum', 'yorum oku', 'yorum', 'olumlu', 'oku kullan']"
['iyi'],['iyi']
['harika'],['harika']
['iyi'],['iyi']
"['gayet', 'güzel', 'sevdimmm']","['güzel sevdimmm', 'sevdimmm', 'güzel', 'gayet güzel', 'gayet']"
['beğendi'],['beğendi']
['güzel'],['güzel']
"['tek', 'kelime', 'harika']","['kelime harika', 'harika', 'tek kelime', 'kelime', 'tek']"
"['iyi', 'bor', 'tesekkur']","['tesekkur', 'iyi', 'iyi bor', 'bor tesekkur', 'bor']"
"['sıkıntı', 'gayet', 'rahat', 'kullan']","['rahat kullan', 'sıkıntı gayet', 'sıkıntı', 'gayet rahat', 'rahat']"
['süper'],['süper']
['güzel'],['güzel']
"['tek', 'kelime', 'süperrr']","['kelime süperrr', 'süperrr', 'tek kelime', 'kelime', 'tek']"
"['banka', 'iyi']","['banka iyi', 'banka', 'iyi']"
"['harika', 'öbür', 'inan']","['harika öbür', 'harika', 'öbür inan', 'öbür', 'inan']"
['harika'],['harika']
['teşekkür'],['teşekkür']
['süper'],['süper']
"['tek', 'kelime', 'mükemmel']","['kelime mükemmel', 'mükemmel', 'tek kelime', 'kelime', 'tek']"
"['harika', 'başarı', 'devam', 'dile']","['harika başarı', 'başarı devam', 'başarı', 'harika', 'devam']"
['güzel'],['güzel']
"['harika', 'aycell', 'yer', 'temas', 'alışveriş', 'hediye', 'puan', 'hediye', 'yad', 'gönder']","['hediye yad', 'hediye', 'hediye puan', 'alışveriş hediye', 'puan hediye']"
['güzel'],['güzel']
['yeni'],['yeni']
['harika'],['harika']
"['iyi', 'olmuşelinize', 'sağlık']","['iyi olmuşelinize', 'olmuşelinize sağlık', 'olmuşelinize', 'iyi', 'sağlık']"
"['başarı', 'devam', 'biraz', 'hazır', 'limit', 'artır', 'şimdiden', 'teşekkür']","['başarı devam', 'şimdiden teşekkür', 'başarı', 'artır şimdiden', 'artır']"
"['muhteşem', 'siz', 'tavsiye']","['siz tavsiye', 'muhteşem siz', 'siz', 'tavsiye', 'muhteşem']"
['süper'],['süper']
"['gayet', 'aşari']","['gayet aşari', 'aşari', 'gayet']"
"['tamam', 'abi', 'iyi', 'beğendi']","['iyi beğendi', 'beğendi', 'abi iyi', 'iyi', 'tamam abi']"
"['gerçekten', 'iyi']","['gerçekten iyi', 'iyi', 'gerçekten']"
"['evet', 'iste', 'beğendi']","['iste beğendi', 'evet iste', 'beğendi', 'evet', 'iste']"
['güzel'],['güzel']
['iyi'],['iyi']
['iyi'],['iyi']
"['sorun', 'var', 'mail', 'gönder', 'cevap', 'sorun', 'çöz', 'teşekkür']","['var mail', 'mail gönder', 'mail', 'gönder cevap', 'çöz teşekkür']"
['iyi'],['iyi']
"['güzel', 'öde', 'falan', 'kolay', 'sev']","['güzel öde', 'güzel', 'öde falan', 'kolay sev', 'öde']"
['süper'],['süper']
"['indirim', 'yeter', 'kadar', 'tatmin', 'oyuzden', 'i̇ldiz']","['indirim yeter', 'indirim', 'kadar tatmin', 'tatmin oyuzden', 'yeter kadar']"
['iyi'],['iyi']
['süper'],['süper']
"['gayet', 'güzel', 'kullan', 'başarı']","['kullan başarı', 'başarı', 'güzel kullan', 'kullan', 'gayet güzel']"
"['beğendi', 'güven']","['beğendi güven', 'güven', 'beğendi']"
['harika'],['harika']
['güzel'],['güzel']
"['herkes', 'tavsiye', 'kullan']","['herkes tavsiye', 'tavsiye kullan', 'tavsiye', 'herkes', 'kullan']"
"['zaten', 'beğen', 'güzel', 'tavsiye', 'harika']","['tavsiye harika', 'güzel tavsiye', 'beğen güzel', 'tavsiye', 'güzel']"
['mükemmel'],['mükemmel']
"['cooook', 'güzel']","['cooook güzel', 'güzel', 'cooook']"
"['sadece', 'i̇stanbul', 'kart', 'yükle', 'harika']","['kart yükle', 'yükle harika', 'stanbul kart', 'harika', 'stanbul']"
['mükemmel'],['mükemmel']
['teşekkür'],['teşekkür']
['güzel'],['güzel']
"['güzel', 'sadece', 'hesap', 'para', 'aktar', 'çöz', 'hesap', 'para', 'aktar', 'güzel']","['hesap para', 'para aktar', 'çöz hesap', 'sadece hesap', 'aktar güzel']"
['süper'],['süper']
['harika'],['harika']
"['güzel', 'mükemmel']","['güzel mükemmel', 'güzel', 'mükemmel']"
['süper'],['süper']
['güzel'],['güzel']
['güzel'],['güzel']
['süper'],['süper']
['süper'],['süper']
['iyi'],['iyi']
"['güzel', 'bakım', 'yarı', 'mesela', 'bugün', 'puan', 'kulanark', 'kazan', 'güzel']","['kazan güzel', 'bugün puan', 'güzel bakım', 'güzel', 'mesela bugün']"
['güzel'],['güzel']
"['başarı', 'güzel']","['başarı güzel', 'başarı', 'güzel']"
['güzel'],['güzel']
"['güzel', 'program', 'güven']","['program güven', 'güven', 'güzel program', 'program', 'güzel']"
['iyi'],['iyi']
"['hala', 'ayıp', 'tır', 'soylemsesi', 'i̇nternet', 'weriuor', 'pub', 'tlcok', 'yardım', 'teşekkür']","['yardım teşekkür', 'weriuor pub', 'teşekkür', 'pub tlcok', 'weriuor']"
['güzel'],['güzel']
"['iyi', 'amerikan', 'merkez', 'banka', 'hatta', 'dur', 'aycell', 'iyi']","['merkez banka', 'iyi amerikan', 'banka hatta', 'banka', 'aycell iyi']"
['güzel'],['güzel']
['teşekkür'],['teşekkür']
['efsane'],['efsane']
['güzel'],['güzel']
['harika'],['harika']
"['güzel', 'hız']","['güzel hız', 'hız', 'güzel']"
"['harika', 'tek']","['harika tek', 'harika', 'tek']"
['güzel'],['güzel']
['iyi'],['iyi']
['süper'],['süper']
['harika'],['harika']
['mükemmel'],['mükemmel']
['iyi'],['iyi']
['harika'],['harika']
"['fena', 'değil', 'çocuk', 'iyi', 'kart']","['iyi kart', 'çocuk iyi', 'fena değil', 'iyi', 'çocuk']"
['güzel'],['güzel']
['süper'],['süper']
['harika'],['harika']
"['süper', 'herkes', 'tavsiye']","['herkes tavsiye', 'süper herkes', 'herkes', 'süper', 'tavsiye']"
"['güzel', 'kullanisli']","['güzel kullanisli', 'güzel', 'kullanisli']"
['iyi'],['iyi']
['super'],['super']
['mükemmel'],['mükemmel']
"['teşekkür', 'turkcel']","['teşekkür turkcel', 'turkcel', 'teşekkür']"
['iyi'],['iyi']
['harika'],['harika']
['süper'],['süper']
"['gayet', 'iyi']","['gayet iyi', 'iyi', 'gayet']"
"['zaman', 'yüksek', 'puan', 'biz', 'kullan']","['zaman yüksek', 'zaman', 'yüksek puan', 'biz kullan', 'puan biz']"
['iyi'],['iyi']
['süper'],['süper']
['güzel'],['güzel']
"['süper', 'herkes', 'tavsiye']","['herkes tavsiye', 'süper herkes', 'herkes', 'süper', 'tavsiye']"
['iyi'],['iyi']
"['güzel', 'puan', 'sıfırla', 'daha', 'güzel']","['puan sıfırla', 'sıfırla daha', 'sıfırla', 'güzel puan', 'daha güzel']"
['süper'],['süper']
['iyi'],['iyi']
['harika'],['harika']
['süper'],['süper']
['süper'],['süper']
['iyi'],['iyi']
"['güzel', 'program']","['güzel program', 'program', 'güzel']"
['mükemmel'],['mükemmel']
"['güzel', 'sin', 'aycell', 'sen', 'sev']","['güzel sin', 'sen sev', 'güzel', 'aycell sen', 'sev']"
['süper'],['süper']
['güzel'],['güzel']
['mükemmel'],['mükemmel']
['harika'],['harika']
"['içeri', 'güzel', 'şampiyon', 'ligi']","['şampiyon ligi', 'güzel şampiyon', 'şampiyon', 'içeri güzel', 'güzel']"
"['gerçekten', 'iyi']","['gerçekten iyi', 'iyi', 'gerçekten']"
['süper'],['süper']
"['gör', 'mobil', 'öde']","['mobil öde', 'gör mobil', 'mobil', 'öde', 'gör']"
"['puan', 'geri', 'getir', 'diğer', 'yan', 'harika', 'kullanisli', 'cunku', 'salla', 'topla', 'puan', 'birik', 'kazandimiz', 'puan', 'kal', 'sure', 'zati', 'puan', 'getir']","['puan getir', 'kazandimiz puan', 'birik kazandimiz', 'puan geri', 'puan birik']"
['harika'],['harika']
['harika'],['harika']
['hujj'],['hujj']
['harika'],['harika']
"['teşekkür', 'aysel', 'şimdi', 'kadar', 'kullan']","['teşekkür', 'kadar kullan', 'teşekkür aysel', 'kadar', 'aysel şimdi']"
['süper'],['süper']
['iyi'],['iyi']
['memnun'],['memnun']
['süper'],['süper']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['mükemmel'],['mükemmel']
['güzel'],['güzel']
"['güzel', 'tavsiye', 'çekiliş', 'hak', 'çekiliş', 'kazan', 'inşallah', 'phone', 'biri', 'civar']","['inşallah phone', 'kazan inşallah', 'inşallah', 'hak çekiliş', 'çekiliş']"
['muhteşem'],['muhteşem']
['harika'],['harika']
['süper'],['süper']
"['güzel', 'kan', 'i̇nternet', 'süper', 'puan', 'birik', 'yeterli', 'puan', 'biraz', 'yüksek', 'iste']","['süper puan', 'güzel kan', 'biraz yüksek', 'yüksek iste', 'puan biraz']"
['mükemmel'],['mükemmel']
"['her', 'money', 'happy']","['money happy', 'her money', 'happy', 'her', 'money']"
"['biraz', 'gün', 'sayı', 'artirirsaniz', 'iyi', 'hafta', 'mesela', 'i̇nternet']","['hafta mesela', 'gün sayı', 'biraz gün', 'hafta', 'iyi hafta']"
"['efsane', 'beleş', 'i̇nternet', 'yıldız', 'fazla', 'haket', 'öner']","['yıldız fazla', 'nternet yıldız', 'yıldız', 'efsane beleş', 'efsane']"
"['iyi', 'tavsiye']","['iyi tavsiye', 'tavsiye', 'iyi']"
"['beğen', 'işlem', 'ücret', 'kalk']","['ücret kalk', 'ücret', 'işlem ücret', 'kalk', 'beğen işlem']"
"['kullan', 'emek', 'geçen', 'herkes', 'teşekkür']","['herkes teşekkür', 'teşekkür', 'geçen herkes', 'kullan', 'herkes']"
"['iyi', 'yakın', 'zengin']","['yakın zengin', 'zengin', 'iyi yakın', 'yakın', 'iyi']"
['güzel'],['güzel']
"['güzel', 'teşekkür', 'sağol']","['teşekkür sağol', 'güzel teşekkür', 'teşekkür', 'sağol', 'güzel']"
"['bayan', 'güzel']","['bayan güzel', 'güzel', 'bayan']"
['güzel'],['güzel']
['güzel'],['güzel']
['güzel'],['güzel']
"['ana', 'kadar', 'megabayt', 'bile', 'i̇nternet', 'yıldız', 'sebep', 'usta', 'görün']","['yıldız sebep', 'nternet yıldız', 'yıldız', 'megabayt bile', 'kadar megabayt']"
"['alt', 'yaz', 'sorun', 'şua', 'çöz', 'teşekkür', 'fakat', 'hala', 'puan', 'çöz', 'fazla', 'sür', 'berbat', 'yükle', 'harca', 'konu', 'hata', 'sırf', 'güncelle', 'eheheheh', 'tebrik', 'saçmacell', 'sen']","['yaz sorun', 'puan çöz', 'tebrik saçmacell', 'konu hata', 'güncelle eheheheh']"
