lemmas,sentiment,Puan,review_length,normalized_pred_label,Tarih
['mükemmel'],positive,5,12,positive,2020-11-01 19:26:27
"['gayet', 'güzel']",positive,4,18,positive,2020-11-01 19:26:24
"['eposta', 'yaz', 'tamam']",negative,1,26,neutral,2020-11-01 19:24:34
['bayıl'],positive,5,9,neutral,2020-11-01 19:07:19
['harika'],positive,5,10,positive,2020-11-01 19:05:54
['süper'],positive,5,9,positive,2020-11-01 19:04:11
"['sade', 'kullan', 'başarı']",positive,5,28,negative,2020-11-01 19:02:13
"['kötü', 'boşuna', 'para', 'git', 'karşı']",negative,1,42,negative,2020-11-01 19:02:11
['loki'],positive,5,8,neutral,2020-11-01 18:51:21
"['yorum', 'usta', 'gözük', 'yıldız', 'i̇stanbul', 'kart', 'yükle', 'bugün', 'kredi', 'kart', 'civar', 'toplam', 'halen', 'i̇stanbul', 'kart', 'yükle', 'bakiye', 'yok', 'mail', 'dönüş', 'yok', 'siz', 'gün', 'gerekli', 'incele', 'müsaade', 'bakiye', 'kredi', 'kart', 'iade', 'yad', 'i̇stanbul', 'kart', 'yükle', 'gerçek', 'gerekli', 'dekont', 'mevcut', 'aksi', 'hal', 'gerekli', 'merci', 'yasal', 'işlem', 'baslaticami', 'taraf', 'ilet', 'iste', 'böyle', 'rezalet', 'böyle', 'gör', 'yazık']",positive,5,488,neutral,2020-11-01 18:33:11
"['berbat', 'paycel', 'hesap', 'para', 'transfer', 'böyle', 'gör', 'hafta', 'para', 'kes', 'birdaha', 'siz', 'kullan']",negative,1,117,negative,2020-11-01 18:12:03
['cansen'],positive,5,10,neutral,2020-11-01 17:55:34
"['çök', 'iyi']",positive,5,14,positive,2020-11-01 17:42:53
['harika'],positive,5,10,positive,2020-11-01 16:56:02
"['fire', 'fire', 'arena', 'lütfen']",positive,5,35,neutral,2020-11-01 16:37:50
['iyi'],positive,5,7,positive,2020-11-01 15:55:07
"['iyi', 'geliş']",neutral,3,16,positive,2020-11-01 15:32:18
['harika'],positive,5,10,positive,2020-11-01 15:04:20
"['limit', 'var', 'kart', 'aktar', 'yüksel', 'gerek']",negative,1,52,neutral,2020-11-01 14:30:17
['mükemmel'],positive,5,12,positive,2020-11-01 14:19:53
"['var', 'kart', 'aktif']",negative,2,24,neutral,2020-11-01 14:18:20
"['güzel', 'değil']",positive,4,18,negative,2020-11-01 13:03:51
"['telefon', 'numara', 'ait', 'başka', 'hesap', 'var']",negative,1,53,neutral,2020-11-01 12:51:42
"['merhaba', 'uygulamanizi', 'beğen', 'kullan', 'başla', 'takip', 'hesap', 'para', 'gönder', 'para', 'hesap', 'git', 'siz', 'bloke', 'sonra', 'pişman', 'abart', 'ara', 'sonra', 'hesap', 'siz', 'mail', 'hala', 'dönüş', 'bekle', 'hala', 'ara', 'hala', 'bloke', 'fatura', 'yansı', 'bil', 'biz', 'öde', 'tabii', 'bilgi', 'fayda', 'değil', 'hafta']",negative,1,342,positive,2020-11-01 11:51:05
['gir'],positive,5,7,neutral,2020-11-01 11:37:16
"['güzel', 'ihtiyaç', 'herşey', 'var']",positive,5,37,positive,2020-11-01 10:21:08
"['hesap', 'para', 'var', 'yükle', 'bil', 'yardımcı', 'sevin']",negative,2,61,neutral,2020-11-01 10:05:20
"['hafta', ""i̇nternet'imi"", 'mükemmel']",positive,5,38,positive,2020-11-01 09:23:47
['harika'],positive,5,10,positive,2020-11-01 07:09:00
['müthiş'],positive,5,10,neutral,2020-11-01 04:34:26
['harika'],positive,5,10,positive,2020-11-01 03:33:09
['süper'],positive,5,9,positive,2020-11-01 02:48:40
['iyi'],positive,5,7,positive,2020-11-01 02:34:48
"['çoğu', 'işlem', 'hallet', 'güzel', 'tek', 'yanıltı', 'konu', 'kullan', 'bakiye', 'faturala', 'söyle', 'normal', 'hazır', 'kart', 'müşteri', 'böyle', 'göster', 'insan', 'yanıltı', 'konu', 'ayrış']",positive,4,197,positive,2020-11-01 02:12:34
"['harika', 'herkes', 'tavsiye']",positive,5,31,positive,2020-11-01 01:10:50
['mathis'],positive,5,10,neutral,2020-11-01 00:03:41
"['çık', 'iyi']",positive,5,14,positive,2020-10-31 23:57:16
['iyi'],positive,5,7,positive,2020-10-31 23:20:03
['harika'],positive,5,10,positive,2020-10-31 23:10:46
"['iyi', 'kolay']",positive,5,16,positive,2020-10-31 22:23:56
['müthiş'],positive,5,10,neutral,2020-10-31 21:59:28
['süper'],positive,5,9,positive,2020-10-31 21:04:37
['muhteşem'],positive,5,12,positive,2020-10-31 20:53:14
['süperrr'],positive,5,11,positive,2020-10-31 20:35:34
"['aycell', 'kart', 'yorum', 'okuyunarkadaşlar', 'aycell', 'parti', 'önce', 'turkcell', 'calisani', 'acayip', 'fakat', 'para', 'yatirdigimda', 'para', 'işlem', 'para', 'banka', 'git', 'çek', 'söyle', 'giyim', 'fakat', 'para', 'alamadimtekrar', 'git', 'master', 'hizmet', 'ara', 'söyle', 'master', 'hizmet', 'beklettigindrn', 'hiçbir', 'sekil', 'yoz', 'bulunamadıbenim', 'siz', 'tavsiye', 'sakin', 'bulasmayinsatın', 'yardimfi', 'sonra', 'yardimci']",negative,1,447,negative,2020-10-31 20:19:22
"['beğen', 'iyi']",positive,5,16,positive,2020-10-31 19:59:11
"['efsane', 'özel', 'kampanya', 'muhtesemmmmmm']",positive,5,47,positive,2020-10-31 19:52:38
['güzel'],positive,5,9,positive,2020-10-31 19:50:28
"['arkadaş', 'harika', 'herkes', 'tavsiye', 'saygı']",positive,5,51,positive,2020-10-31 19:30:18
['güzel'],positive,5,9,positive,2020-10-31 18:29:28
['süper'],positive,5,9,positive,2020-10-31 17:05:39
"['iyi', 'tavsiye']",positive,5,18,positive,2020-10-31 16:52:37
['güzel'],positive,5,9,positive,2020-10-31 16:37:52
"['ooo', 'süper']",positive,5,16,positive,2020-10-31 16:18:14
['güzel'],positive,5,9,positive,2020-10-31 16:17:25
['harika'],positive,5,10,positive,2020-10-31 16:05:49
['süperrr'],positive,5,11,positive,2020-10-31 15:57:55
['güzel'],positive,5,9,positive,2020-10-31 15:51:52
['güzel'],positive,5,9,positive,2020-10-31 15:28:15
['harika'],positive,5,10,positive,2020-10-31 14:49:51
['güzel'],positive,5,9,positive,2020-10-31 14:38:13
"['güzel', 'hoş', 'puan', 'sorun', 'yok']",positive,5,40,positive,2020-10-31 14:29:07
['tavsiye'],positive,5,11,positive,2020-10-31 14:00:46
['harika'],positive,5,10,positive,2020-10-31 13:48:18
"['böyle', 'saçma', 'gör', 'puan', 'sınır', 'saçma', 'kimse', 'gönder', 'kimse', 'hafta', 'puan', 'hafta', 'dol', 'git', 'kullan', 'anlam', 'var']",negative,1,145,negative,2020-10-31 12:52:43
['süper'],positive,5,9,positive,2020-10-31 12:51:51
"['güzel', 'sağlık']",positive,5,19,positive,2020-10-31 12:35:53
"['güzel', 'kesinti', 'var']",positive,5,27,positive,2020-10-31 12:30:43
"['başarı', 'hoca']",positive,5,18,negative,2020-10-31 12:10:06
['teşekkür'],positive,5,12,positive,2020-10-31 12:05:53
"['güzel', 'google', 'play', 'geçerli', 'kazan', 'kullan', 'lütfen', 'yardım']",positive,4,77,positive,2020-10-31 11:04:57
['güzel'],positive,5,9,positive,2020-10-31 11:02:39
['mükemmel'],positive,5,12,positive,2020-10-31 10:44:38
['güzel'],positive,5,9,positive,2020-10-31 10:35:36
['mükemmel'],positive,5,12,positive,2020-10-31 10:11:23
['süper'],positive,5,9,positive,2020-10-31 10:00:10
['uçak'],positive,5,8,neutral,2020-10-31 09:45:50
['iyi'],positive,5,7,positive,2020-10-31 09:45:37
"['güzel', 'kesinlikle', 'tavsiye', 'sadece', 'giriş', 'şifre', 'iste']",positive,4,70,positive,2020-10-31 09:39:51
"['limit', 'yüksel']",positive,5,19,neutral,2020-10-31 09:29:17
"['tam', 'göre', 'mükemmel']",positive,5,27,positive,2020-10-31 09:26:07
"['süper', 'fatura', 'bile', 'iyi', 'şey', 'var']",positive,5,48,positive,2020-10-31 09:23:25
"['güzel', 'insan', 'yardımcı']",positive,5,30,positive,2020-10-31 09:21:24
['güzel'],positive,5,9,positive,2020-10-31 08:40:56
['dur'],positive,5,7,positive,2020-10-31 07:44:28
"['puan', 'hafta', 'sonra', 'puan', 'sil', 'hafta', 'puan', 'puan', 'sil', 'puan', 'birik', 'anla', 'sil', 'geri', 'yükle', 'şimdi', 'tekrar', 'sil', 'yükle', 'elveda', 'aycell', 'gerçekten', 'saçma', 'sapan']",negative,1,208,neutral,2020-10-31 01:00:36
"['peki', 'tekrar', 'puan']",positive,5,26,negative,2020-10-31 00:31:42
"['puan', 'dur', 'yer', 'git', 'saçma', 'birik', 'kullan', 'bird', 'üst', 'turkcell', 'mağaza', 'şok', 'market', 'rağmen']",negative,1,121,positive,2020-10-31 00:25:00
['harika'],positive,5,10,positive,2020-10-30 23:56:57
"['paysell', 'şifre', 'unut', 'şifre', 'yenile', 'posta']",negative,1,56,neutral,2020-10-30 23:10:45
"['hediye', 'kullan']",negative,1,20,neutral,2020-10-30 23:01:33
['mukkemmel'],positive,5,13,negative,2020-10-30 22:18:35
['iyi'],positive,5,7,positive,2020-10-30 21:48:18
['harika'],positive,5,10,positive,2020-10-30 21:29:03
"['sen', 'iyi', 'şey']",positive,5,21,positive,2020-10-30 20:54:15
['komisyon'],negative,1,12,neutral,2020-10-30 20:50:57
"['elektrik', 'fatura', 'öde', 'enerji', 'yok', 'fatura', 'öde', 'eski', 'adana', 'yok']",neutral,3,87,negative,2020-10-30 20:40:14
['güzel'],positive,5,9,positive,2020-10-30 19:31:08
['food'],positive,5,8,neutral,2020-10-30 18:26:52
['süper'],positive,5,9,positive,2020-10-30 18:24:04
"['aycell', 'harika', 'kampanya', 'dolu', 'herkes', 'tercih']",positive,5,60,positive,2020-10-30 18:02:13
['güzel'],positive,5,9,positive,2020-10-30 17:51:38
['güzel'],positive,5,9,positive,2020-10-30 17:08:24
['harika'],positive,5,10,positive,2020-10-30 16:18:00
['bravo'],positive,5,9,positive,2020-10-30 15:51:09
"['güzel', 'kampanya', 'harika']",positive,5,31,positive,2020-10-30 15:31:42
['mükemmel'],negative,1,12,positive,2020-10-30 15:29:01
"['kesinlikle', 'mal']",positive,5,21,negative,2020-10-30 14:47:33
"['önce', 'yer', 'kapla', 'cihaz', 'yersiz', 'kaldır', 'süre', 'sonra', 'tekrar', 'yeterince', 'puan', 'yüz', 'tekrar', 'şekil', 'devam']",positive,5,136,neutral,2020-10-30 14:41:03
['iyi'],positive,5,7,positive,2020-10-30 14:15:39
"['fazlasıyla', 'iyi']",positive,5,21,positive,2020-10-30 14:02:53
['güzel'],positive,5,9,positive,2020-10-30 13:52:35
"['harika', 'teşekkür', 'turkcell']",positive,5,34,positive,2020-10-30 13:50:20
"['güzel', 'beğendi', 'para', 'kesinti', 'san', 'yorum', 'para', 'kes', 'yaz', 'para', 'puan', 'topla', 'i̇nternet', 'kazan']",positive,5,124,positive,2020-10-30 13:50:02
['harika'],positive,5,10,positive,2020-10-30 13:45:40
['süper'],positive,5,9,positive,2020-10-30 13:43:49
['harika'],positive,5,10,positive,2020-10-30 13:32:25
['güzel'],positive,5,9,positive,2020-10-30 13:30:05
['harika'],positive,5,10,positive,2020-10-30 13:15:51
['beğen'],negative,2,9,positive,2020-10-30 13:13:07
"['cahil', 'toplum', 'yer', 'belli', 'kendi', 'kardeş', 'bil', 'kötüle', 'adam', 'mükemmel', 'hizmet', 'sadece', 'baltala', 'yetin', 'iyi', 'aksi', 'taktir', 'sadece', 'eleştiri', 'yeti', 'hakaret', 'siz', 'kişilik', 'yansı', 'saygı']",positive,5,233,positive,2020-10-30 13:11:40
['iyi'],positive,5,7,positive,2020-10-30 13:06:32
"['emek', 'hırsız', 'resmi', 'dolandır', 'sistem', 'kur', 'devlet', 'izin', 'iletişim', 'bakanlık', 'şikayet', 'birlikte']",negative,1,121,neutral,2020-10-30 13:05:08
['harika'],positive,5,10,positive,2020-10-30 12:35:01
['aşer'],positive,5,8,neutral,2020-10-30 12:20:05
['güzel'],positive,5,9,positive,2020-10-30 12:09:48
"['aycell', 'kart', 'kapalı']",positive,5,28,neutral,2020-10-30 11:56:39
['iyi'],positive,4,7,positive,2020-10-30 11:39:13
"['gayet', 'iyi', 'kulanişli', 'tavsiye']",positive,4,40,positive,2020-10-30 11:26:57
"['iyi', 'kullan']",positive,5,17,positive,2020-10-30 10:09:54
"['güzel', 'harika']",positive,5,19,positive,2020-10-30 09:49:37
['güzel'],positive,5,9,positive,2020-10-30 09:23:24
"['bile', 'sebekelrden', 'dolayı', 'ara', 'insan', 'tak', 'bile', 'fatura', 'kitliyebildiginiz', 'kadar', 'kitle', 'hizmet', 'sıra', 'ayal', 'biri', 'dolan']",negative,1,156,negative,2020-10-30 08:59:30
['güz'],positive,5,7,neutral,2020-10-30 08:27:22
['güzel'],positive,5,9,positive,2020-10-30 08:17:29
"['mükemmel', 'aylık', 'milyon', 'para', 'para', 'baba', 'sjdbxnsnjs']",positive,5,69,positive,2020-10-30 08:11:45
['süper'],positive,5,9,positive,2020-10-30 08:00:22
['süper'],positive,5,9,positive,2020-10-30 07:57:16
"['aycell', 'müşteri', 'hizmet', 'yara', 'mail', 'aynı', 'mai', 'yaz', 'geri', 'ara']",negative,1,84,neutral,2020-10-30 07:29:56
"['mükemmel', 'harcadikca', 'kazan']",positive,5,35,positive,2020-10-30 06:40:20
"['güzel', 'yeni', 'deneme', 'yapi̇yorum', 'güzel']",positive,5,50,positive,2020-10-30 04:34:24
"['güzel', 'kullan', 'fakat', 'geliş', 'gerek', 'hediye', 'puan', 'dönüş', 'zaman', 'ekran', 'don', 'kal', 'gir', 'hariç', 'mükemmel']",positive,4,133,positive,2020-10-30 04:16:24
"['turkcell', 'kullan', 'rağmen', 'yaz', 'evet', 'sebep', 'telefon', 'olmasidir', 'hayat', 'gordugum', 'kot', 'sahtekar', 'operatör', 'servis', 'borç', 'odedigim', 'hal', 'kap', 'hatti', 'kullan', 'acil', 'tekrar', 'borclandirip', 'haber', 'avukat', 'icra', 'zor', 'durum', 'dusuren', 'şirket', 'kati', 'kol', 'bacak', 'kurtulamiyosunuz', 'lütfen', 'uzak', 'dur', 'turkcell']",negative,1,374,negative,2020-10-30 01:44:27
['harika'],positive,5,10,positive,2020-10-30 01:22:45
"['i̇nternet', 'hoş', 'git']",positive,5,27,positive,2020-10-30 00:05:31
['harika'],positive,5,10,positive,2020-10-29 22:56:08
['harika'],positive,5,10,positive,2020-10-29 21:55:56
"['düşük', 'puan', 'rağmen', 'güzel', 'planla']",positive,5,46,negative,2020-10-29 21:47:37
['güzel'],positive,5,9,positive,2020-10-29 21:46:20
['mükemmel'],positive,5,12,positive,2020-10-29 21:30:24
['güzel'],positive,5,9,positive,2020-10-29 21:07:23
['mükemmel'],positive,5,12,positive,2020-10-29 21:03:34
['güzel'],positive,5,9,positive,2020-10-29 21:01:09
"['puan', 'sıfırla', 'saçma', 'i̇nternet', 'paket', 'puan', 'alın', 'lazım', 'benceeeee']",negative,2,88,neutral,2020-10-29 20:44:50
['iyi'],positive,5,7,positive,2020-10-29 20:13:44
"['kart', 'memnun', 'ana', 'kadar', 'kötü']",positive,5,42,negative,2020-10-29 20:00:28
['süper'],positive,5,9,positive,2020-10-29 19:51:56
['harika'],positive,5,10,positive,2020-10-29 19:50:48
['harika'],positive,4,10,positive,2020-10-29 19:39:56
['mükemmel'],positive,5,12,positive,2020-10-29 19:35:49
"['kart', 'berbat', 'para', 'yatiriyosunuz', 'para', 'cekiyosunuz', 'para', 'kes', 'siz', 'tavsiye', 'cari', 'alicaginiza', 'ininal', 'papara', 'kart', 'ali', 'iyi', 'paycellkart', 'yer', 'gecerlidegil']",negative,1,202,negative,2020-10-29 19:17:30
['güzel'],positive,5,9,positive,2020-10-29 18:51:33
['süper'],positive,5,9,positive,2020-10-29 17:34:40
"['aycell', 'hesap', 'başka', 'hesap', 'sanal', 'kart', 'dahi', 'para', 'transfer', 'sürekli', 'işlem', 'sonra', 'dene', 'saçmalık']",positive,5,131,negative,2020-10-29 17:14:17
['harika'],positive,5,10,positive,2020-10-29 17:12:21
['iyi'],positive,4,7,positive,2020-10-29 17:01:25
"['ilk', 'kullan', 'yaygın', 'güzel']",positive,5,36,positive,2020-10-29 16:33:13
['harika'],positive,5,10,positive,2020-10-29 16:26:50
"['imdat', 'buton']",positive,5,18,neutral,2020-10-29 16:26:44
"['gayet', 'kullan', 'hız']",positive,5,26,positive,2020-10-29 16:14:31
['iyi'],neutral,3,7,positive,2020-10-29 16:08:57
['iyi'],positive,5,7,positive,2020-10-29 15:46:26
['harika'],positive,5,10,positive,2020-10-29 15:11:34
['numara'],positive,5,10,neutral,2020-10-29 14:46:56
['hoş'],positive,5,7,positive,2020-10-29 14:26:52
['harika'],positive,5,10,positive,2020-10-29 14:21:30
['süper'],positive,5,9,positive,2020-10-29 13:46:32
"['yüklem', 'şok', 'market', 'afyon', 'merkez', 'yuklememis', 'koru', 'sistem', 'hata', 'düzel', 'şikayet', 'aycell', 'ulasacam', 'siz', 'biri', 'dun', 'yuki', 'sinir']",negative,1,167,negative,2020-10-29 13:32:32
"['coggggk', 'sinir']",positive,5,20,positive,2020-10-29 13:13:56
"['berbat', 'sürekli', 'hata']",negative,1,29,negative,2020-10-29 13:13:19
['numara'],positive,5,10,neutral,2020-10-29 12:50:06
"[""i̇stanbulkart'a"", 'para', 'yükle', 'para', 'kredi', 'kart', 'çek', 'rağmen', ""i̇stanbulkart'a"", 'para', 'yükle', 'çeki', 'para', 'git']",negative,1,137,neutral,2020-10-29 12:36:28
"['güzel', 'puan', 'top', 'i̇nternet']",positive,5,37,positive,2020-10-29 12:34:10
"['numara', 'başka', 'söz', 'gerek', 'yok']",positive,5,42,neutral,2020-10-29 12:28:29
"['coooooooooook', 'iyi']",negative,1,24,positive,2020-10-29 12:07:32
['iyi'],positive,5,7,positive,2020-10-29 12:07:08
['harika'],positive,5,10,positive,2020-10-29 11:27:52
['harika'],positive,5,10,positive,2020-10-29 11:24:00
"['boş', 'beleş']",negative,1,16,negative,2020-10-29 11:23:58
['memnun'],positive,5,10,positive,2020-10-29 11:11:14
['güzel'],positive,5,9,positive,2020-10-29 11:03:25
"['ilk', 'etap', 'güzel', 'bul', 'sonra', 'bile']",positive,5,48,positive,2020-10-29 10:55:04
['harika'],positive,5,10,positive,2020-10-29 10:51:24
['efsane'],positive,5,10,positive,2020-10-29 10:33:08
['güzel'],positive,5,9,positive,2020-10-29 10:27:30
['iyi'],positive,5,7,positive,2020-10-29 10:17:09
['güzel'],positive,5,9,positive,2020-10-29 10:16:00
['harika'],positive,5,10,positive,2020-10-29 10:14:00
"['berbat', 'sakın', 'yükle', 'yükle', 'pişman', 'fatura', 'şimdi', 'iki', 'yaz', 'dolandrcılar']",negative,1,96,negative,2020-10-29 10:11:25
['iyi'],positive,5,7,positive,2020-10-29 10:05:19
['güzel'],positive,5,9,positive,2020-10-29 10:04:47
['muhteşem'],positive,5,12,positive,2020-10-29 09:48:44
['kuper'],positive,5,9,neutral,2020-10-29 09:44:34
['harika'],positive,5,10,positive,2020-10-29 09:05:07
['iyi'],positive,5,7,positive,2020-10-29 09:01:26
"['bey', 'turkcell', 'sahtekar', 'sakın', 'aldan', 'hat', 'iptal', 'ettimbu', 'kartidabunlar', 'otur', 'şeytan', 'bile', 'akıl', 'ibne', 'millet', 'soyuyorbenden', 'söyle']",negative,1,171,negative,2020-10-29 08:50:03
['yarar'],positive,4,9,neutral,2020-10-29 05:41:02
"['harika', 'teşekkür']",positive,5,22,positive,2020-10-29 04:01:21
['sarı'],positive,5,8,neutral,2020-10-29 02:00:47
['iyi'],positive,5,7,positive,2020-10-29 01:03:28
['mükemmel'],positive,5,12,positive,2020-10-29 00:28:23
"['harika', 'herkes', 'tavsiye']",positive,5,31,positive,2020-10-29 00:24:36
"['tebrik', 'siz', 'teşekkür']",positive,5,29,positive,2020-10-29 00:14:37
['efsaneeee'],positive,5,13,positive,2020-10-29 00:04:09
['süper'],positive,5,9,positive,2020-10-29 00:02:03
['süper'],positive,5,9,positive,2020-10-28 23:57:59
['mükemmel'],positive,5,12,positive,2020-10-28 23:45:30
"['merhaba', 'aycell', 'ekip', 'inşallah', 'sen', 'güven', 'kendi', 'iyi', 'bak']",positive,5,80,positive,2020-10-28 23:22:52
['iyi'],positive,5,7,positive,2020-10-28 23:19:38
['efsane'],positive,5,10,positive,2020-10-28 23:14:53
['süper'],positive,5,9,positive,2020-10-28 22:22:55
['süper'],positive,5,9,positive,2020-10-28 22:02:05
"['resmen', 'dolandiricilik', 'hesap', 'para', 'fiş', 'dahi', 'var', 'hesap', 'para', 'yok', 'gözük', 'alışveriş', 'dahi']",negative,1,121,neutral,2020-10-28 22:01:55
"['harika', 'gerçekten']",positive,5,23,positive,2020-10-28 21:53:44
['süper'],positive,5,9,positive,2020-10-28 21:38:37
['süper'],neutral,3,9,positive,2020-10-28 21:01:36
"['güz', 'övgü', 'hak']",positive,5,22,neutral,2020-10-28 21:01:17
"['oyun', 'sat', 'alim']",positive,5,23,positive,2020-10-28 20:58:08
"['fatura', 'öde', 'fatura', 'yüksel', 'açıkla', 'yazar', 'fırça']",negative,1,65,neutral,2020-10-28 20:52:13
['muhteşem'],positive,5,12,positive,2020-10-28 20:50:40
['harika'],positive,5,10,positive,2020-10-28 20:42:20
['paycel'],negative,1,10,neutral,2020-10-28 20:41:13
"['süper', 'herkes', 'tavsiye']",positive,5,30,positive,2020-10-28 20:35:10
['güzel'],positive,5,9,positive,2020-10-28 20:22:32
['süper'],positive,5,9,positive,2020-10-28 20:20:55
"['güzel', 'tavsiye']",positive,5,20,positive,2020-10-28 20:11:40
"['puan', 'kullanım', 'kısıt', 'tarih', 'numara', 'nerdeeee']",positive,5,60,neutral,2020-10-28 20:11:14
['harika'],positive,5,10,positive,2020-10-28 20:10:35
"['google', 'olay', 'kod', 'hediye', 'bölüm', 'aktif', 'yaz', 'bas', 'olay', 'store', 'atiye', 'olay', 'store', 'aycell', 'ekle', 'hay', 'kod', 'olay', 'store', 'var', 'hak', 'helal', 'yerine', 'i̇nternet', 'iyi', 'ulaş', 'say', 'turkcell']",negative,1,239,negative,2020-10-28 19:59:14
['harika'],positive,5,10,positive,2020-10-28 19:57:09
['iyi'],positive,5,7,positive,2020-10-28 19:36:18
['süper'],positive,5,9,positive,2020-10-28 19:14:04
"['siz', 'önce', 'uyar', 'sanal', 'kart', 'oluş', 'oluş', 'sonra', 'kart', 'iptal', 'müşteri', 'hizmet', 'ara', 'gerek', 'söyle', 'söz', 'müşteri', 'hizmet', 'ara', 'harika', 'öte', 'aycell', 'müzik', 'saat', 'dinle', 'sabır', 'tüken', 'telefon', 'kapa', 'böylece', 'kart', 'kapa', 'hafta', 'ara', 'küfür', 'neyse', 'yükle', 'para', 'falan', 'kazan']",negative,1,349,positive,2020-10-28 19:11:59
['güzel'],positive,5,9,positive,2020-10-28 19:03:01
['güzel'],positive,5,9,positive,2020-10-28 18:56:45
"['harika', 'ayrıca', 'ücret', 'puan', 'bayıl', 'doğru']",positive,5,55,positive,2020-10-28 18:45:11
['güzel'],positive,5,9,positive,2020-10-28 18:44:17
['güzel'],positive,5,9,positive,2020-10-28 18:39:41
['güzel'],positive,5,9,positive,2020-10-28 18:16:32
"['tek', 'kelime', 'inan']",positive,5,25,positive,2020-10-28 17:53:40
['harika'],positive,5,10,positive,2020-10-28 17:40:15
['iyi'],positive,5,7,positive,2020-10-28 17:18:26
