lemmas,positif_oneriler
"['herşey', 'güzel', 'öneri', 'var', 'aysel', 'puan', 'fatura', 'öde', 'daha', 'güzel', 'teşekkür']","['güzel öneri', 'güzel teşekkür', 'öneri var', 'teşekkür', 'fatura öde']"
['hak'],['hak']
['mükemmel'],['mükemmel']
['güzel'],['güzel']
"['dur', 'yer', 'puan', 'git']","['puan git', 'dur yer', 'git', 'yer puan', 'puan']"
['güzel'],['güzel']
['iyi'],['iyi']
"['süper', 'başarı']","['süper başarı', 'başarı', 'süper']"
['harika'],['harika']
['iyi'],['iyi']
['güzel'],['güzel']
"['süper', 'göknel', 'fatirami', 'öde', 'zor', 'çek']","['süper göknel', 'öde zor', 'göknel fatirami', 'fatirami öde', 'süper']"
['iyi'],['iyi']
['güzel'],['güzel']
['güzel'],['güzel']
"['aysel', 'önce', 'elektrik', 'fatura', 'öde', 'kurumlaanlasma', 'uzun', 'zaman', 'değer', 'rica']","['elektrik fatura', 'fatura öde', 'önce elektrik', 'elektrik', 'öde kurumlaanlasma']"
"['limit', 'artır', 'mükemmel']","['artır mükemmel', 'limit artır', 'limit', 'mükemmel', 'artır']"
"['gayet', 'iyi']","['gayet iyi', 'iyi', 'gayet']"
['süper'],['süper']
"['süper', 'program']","['süper program', 'süper', 'program']"
"['gayet', 'güzel', 'kullanım', 'kolay', 'rahat', 'hallet', 'yıldız', 'hak', 'tavsiye', 'pişman']","['yıldız hak', 'yıldız', 'hallet yıldız', 'rahat hallet', 'güzel kullanım']"
['harika'],['harika']
['harika'],['harika']
['süper'],['süper']
['teşekkür'],['teşekkür']
"['puan', 'güzel', 'bird', 'birbiri', 'puan', 'yolla', 'güzel']","['güzel bird', 'bird birbiri', 'bird', 'puan güzel', 'birbiri puan']"
"['güzel', 'alt', 'yorum', 'oku', 'kullan', 'merkez', 'mal', 'mal', 'konuş']","['yorum oku', 'mal konuş', 'alt yorum', 'yorum', 'konuş']"
['iyi'],['iyi']
['harika'],['harika']
['harika'],['harika']
['iyi'],['iyi']
"['harika', 'tavsiye']","['harika tavsiye', 'tavsiye', 'harika']"
['güzel'],['güzel']
"['güzel', 'hizmet', 'dogecoin', 'güzel']","['güzel hizmet', 'hizmet', 'hizmet dogecoin', 'güzel', 'dogecoin güzel']"
['teşekkür'],['teşekkür']
['puan'],['puan']
['harika'],['harika']
['güzel'],['güzel']
['mukemmell'],['mukemmell']
"['harika', 'bil', 'hafta', 'yakın']","['hafta yakın', 'bil hafta', 'hafta', 'harika', 'harika bil']"
"['cihaz', 'kredi', 'lira', 'kadar', 'göz']","['cihaz kredi', 'kredi lira', 'kredi', 'cihaz', 'lira kadar']"
"['tebrik', 'emek', 'geçen', 'herkes', 'teşekkür']","['tebrik emek', 'tebrik', 'herkes teşekkür', 'teşekkür', 'geçen herkes']"
['müthiş'],['müthiş']
['harika'],['harika']
['harika'],['harika']
['harika'],['harika']
['güzel'],['güzel']
"['iyi', 'güncelle', 'kot', 'eski', 'puan', 'kazan', 'iyi', 'bide', 'olay', 'store', 'kod']","['iyi güncelle', 'puan kazan', 'kazan iyi', 'güncelle kot', 'eski puan']"
['güzel'],['güzel']
"['gayet', 'güzel']","['gayet güzel', 'güzel', 'gayet']"
['iyi'],['iyi']
['harika'],['harika']
"['turkcell', 'sen', 'harika']","['sen harika', 'harika', 'turkcell sen', 'sen', 'turkcell']"
['süper'],['süper']
"['siz', 'kart', 'uygulamaninda', 'taah', 'geçmiş', 'anla', 'sakın', 'dikkat']","['siz kart', 'kart uygulamaninda', 'sakın dikkat', 'anla sakın', 'sakın']"
"['süper', 'yıl', 'veri']","['süper yıl', 'yıl veri', 'yıl', 'süper', 'veri']"
['güzel'],['güzel']
"['sadece', 'puan', 'i̇nternet', 'güzel']","['sadece puan', 'nternet güzel', 'güzel', 'puan', 'sadece']"
"['kolay', 'anlasilir', 'teşekkür']","['anlasilir teşekkür', 'teşekkür', 'kolay anlasilir', 'kolay', 'anlasilir']"
['perfect'],['perfect']
['müthiş'],['müthiş']
['bshagzushz'],['bshagzushz']
['güzel'],['güzel']
"['güzel', 'tür', 'güzel']","['tür güzel', 'güzel tür', 'güzel', 'tür']"
"['numara', 'yıldız']","['numara yıldız', 'yıldız', 'numara']"
['harika'],['harika']
['harika'],['harika']
['güzel'],['güzel']
['güz'],['güz']
['mükemmel'],['mükemmel']
"['süper', 'banka', 'kullan', 'kart', 'çal', 'oyun', 'çal', 'allah', 'bakiye', 'yok', 'düzel', 'yıldız', 'meri']","['düzel yıldız', 'süper banka', 'yıldız meri', 'yıldız', 'kart çal']"
"['asla', 'asla', 'yükle', 'salla', 'kazan', 'kazan', 'birik', 'şey', 'hesap', 'yat']","['asla yükle', 'asla asla', 'kazan birik', 'şey hesap', 'yükle salla']"
['güzel'],['güzel']
"['iyi', 'banka']","['iyi banka', 'banka', 'iyi']"
['güzel'],['güzel']
['güzel'],['güzel']
['güzel'],['güzel']
['mükemmel'],['mükemmel']
['harika'],['harika']
['iyi'],['iyi']
['iyi'],['iyi']
['mükemmel'],['mükemmel']
['mükemmel'],['mükemmel']
['süper'],['süper']
['süper'],['süper']
['perfect'],['perfect']
['güzel'],['güzel']
['güzelllllll'],['güzelllllll']
['güzel'],['güzel']
['mükemmel'],['mükemmel']
"['gayet', 'temiz', 'güzel', 'iki', 'tane', 'aysel', 'hesabi', 'var', 'hee', 'kulaniyorum', 'ayrıca', 'ufak', 'sorun', 'aysel', 'master', 'hizmet', 'ara', 'ufak', 'sorun', 'dahi', 'saniye', 'çöz', 'tatbiki', 'paycel', 'kart', 'kullan', 'iyi']","['kart kullan', 'paycel kart', 'hesabi var', 'kullan iyi', 'güzel iki']"
['süper'],['süper']
"['son', 'iyi']","['son iyi', 'iyi', 'son']"
['mükemmel'],['mükemmel']
"['i̇stanbul', 'kart', 'dur', 'bedava', 'bişek', 'harika']","['kart dur', 'bedava bişek', 'stanbul kart', 'dur bedava', 'bişek harika']"
"['iyi', 'yara']","['iyi yara', 'yara', 'iyi']"
"['güzel', 'harca', 'fidan', 'bağış']","['fidan bağış', 'bağış', 'güzel harca', 'güzel', 'harca fidan']"
"['gerçekten', 'güzel', 'alışveriş', 'fatura', 'öde', 'kazan']","['güzel alışveriş', 'alışveriş fatura', 'alışveriş', 'fatura öde', 'öde']"
['şahane'],['şahane']
"['memnun', 'teşekkür']","['memnun teşekkür', 'teşekkür', 'memnun']"
['göz'],['göz']
"['muhteşem', 'öte']","['muhteşem öte', 'muhteşem', 'öte']"
['güzel'],['güzel']
['güzel'],['güzel']
['harika'],['harika']
"['harika', 'onayla']","['harika onayla', 'harika', 'onayla']"
['iyi'],['iyi']
"['i̇stanbul', 'kart', 'seta', 'yol', 'kal', 'artık', 'teşekkür', 'aycell']","['kart seta', 'stanbul', 'stanbul kart', 'kal', 'teşekkür']"
['iyi'],['iyi']
['güzel'],['güzel']
['harika'],['harika']
"['güzel', 'paycel', 'banka', 'değil', 'kanka']","['banka değil', 'paycel banka', 'banka', 'değil kanka', 'güzel']"
"['efsane', 'sağ']","['efsane sağ', 'efsane', 'sağ']"
"['herkes', 'kullan']","['herkes kullan', 'herkes', 'kullan']"
"['güzel', 'uygulamabeğendim']","['güzel uygulamabeğendim', 'uygulamabeğendim', 'güzel']"
['iyi'],['iyi']
"['tam', 'ihtiyaç']","['tam ihtiyaç', 'ihtiyaç', 'tam']"
"['yükle', 'iyi', 'değil', 'bil', 'şimdi', 'arkadaş', 'tümü', 'artık', 'iyi', 'bil', 'inşallah', 'iyi']","['inşallah iyi', 'bil inşallah', 'artık iyi', 'inşallah', 'artık']"
"['salla', 'topla', 'puan', 'kazan', 'ayrıca', 'kampanya', 'puan', 'hediye', 'hani', 'yer', 'puan', 'millet', 'siz', 'herman', 'şikayet', 'kur', 'yok', 'amaç', 'insan', 'trolle', 'yeni', 'yükle', 'sorun', 'yaşa', 'sil']","['kampanya puan', 'ayrıca kampanya', 'puan hediye', 'puan kazan', 'kazan ayrıca']"
['iyi'],['iyi']
"['iyi', 'gir', 'zaman', 'puan', 'düş', 'gir', 'i̇nternet', 'lazım', 'sürekli', ""i̇nternet'in"", 'geçende', 'hafta', 'gir', 'puan', 'gir', 'düş', 'iyi']","['hafta gir', 'geçende hafta', 'gir zaman', 'zaman puan', 'hafta']"
['yıldız'],['yıldız']
['güzel'],['güzel']
"['güzel', 'hint', 'tak', 'kuran']","['güzel hint', 'güzel', 'hint tak', 'tak', 'hint']"
['güzel'],['güzel']
['güzel'],['güzel']
['süper'],['süper']
['kolay'],['kolay']
['mükemmel'],['mükemmel']
['harika'],['harika']
"['şahane', 'sürü', 'kampanya', 'var', 'kampanya', 'katıl', 'siz', 'puan', 'puan', 'sürü', 'yapım', 'teşekkür', 'güzel', 'turkcell', 'bura', 'teşekkür']","['bura teşekkür', 'teşekkür güzel', 'var kampanya', 'teşekkür', 'yapım teşekkür']"
['güzel'],['güzel']
['iyi'],['iyi']
['süper'],['süper']
"['güzel', 'akil', 'yükle', 'dışarı', 'git', 'bayi', 'sıra', 'bekle', 'gerek', 'kal', 'bütün', 'herkes', 'tavsiye', 'teşekkür']","['yükle dışarı', 'sıra bekle', 'herkes tavsiye', 'dışarı git', 'bekle gerek']"
['kullanım'],['kullanım']
"['iyi', 'iyi']","['iyi iyi', 'iyi']"
['iyi'],['iyi']
"['süper', 'turkcell', 'ekip', 'teşekkür']","['süper turkcell', 'ekip teşekkür', 'turkcell ekip', 'teşekkür', 'turkcell']"
['harika'],['harika']
['iyi'],['iyi']
"['arkadaş', 'çağır', 'davet', 'kod', 'gir', 'puan', 'ulaş', 'yardımcı']","['davet kod', 'çağır davet', 'davet', 'arkadaş çağır', 'ulaş yardımcı']"
['güzel'],['güzel']
['iyi'],['iyi']
['beğendi'],['beğendi']
['harika'],['harika']
"['yeni', 'kullan', 'bak', 'şimdilik', 'iyi', 'git', 'güvenlik', 'zaaf', 'keyif']","['git güvenlik', 'güvenlik zaaf', 'güvenlik', 'iyi git', 'kullan bak']"
['süper'],['süper']
['efsane'],['efsane']
"['harika', 'beğendi']","['harika beğendi', 'harika', 'beğendi']"
"['çooooooooook', 'iyi']","['çooooooooook iyi', 'çooooooooook', 'iyi']"
['güzel'],['güzel']
['iyi'],['iyi']
['süper'],['süper']
"['yükle', 'sala', 'topla', 'bas', 'puan', 'biraz', 'yüksek', 'puan', 'çık', 'iyi', 'olurbiraz', 'yükselti', 'salla', 'topla', 'puan', 'fazla']","['biraz yüksek', 'puan fazla', 'yüksek puan', 'puan çık', 'yüksek']"
['mükemmel'],['mükemmel']
"['sağol', 'aycell']","['sağol aycell', 'sağol', 'aycell']"
['iyi'],['iyi']
"['iyi', 'ptt', 'yara', 'acikcasi']","['ptt yara', 'yara acikcasi', 'yara', 'iyi ptt', 'iyi']"
"['harika', 'işlem', 'raht']","['harika işlem', 'harika', 'işlem raht', 'işlem', 'raht']"
['güzel'],['güzel']
"['güzel', 'fayda']","['güzel fayda', 'fayda', 'güzel']"
['harika'],['harika']
['mükemmel'],['mükemmel']
['süper'],['süper']
['mükemmel'],['mükemmel']
['süper'],['süper']
['iyi'],['iyi']
['güzel'],['güzel']
"['eski', 'posta', 'iste', 'giriş', 'yardımcı', 'olur', 'lütfen']","['eski posta', 'posta', 'posta iste', 'giriş yardımcı', 'eski']"
"['anla', 'abi', 'kendi', 'hediye', 'sevin', 'bari']","['hediye sevin', 'kendi hediye', 'hediye', 'abi kendi', 'kendi']"
"['beğen', 'puan', 'sür', 'üstelik', 'sadece', 'iki', 'kişi', 'puan', 'gönder', 'boyunca', 'bekle', 'zor', 'kal', 'bari', 'sür', 'kaldır', 'sefer', 'sağladıgimda', 'güzel', 'puan', 'yorum', 'gör', 'beş', 'yıldız', 'yok', 'beş', 'para']","['kişi puan', 'puan gönder', 'güzel puan', 'beğen puan', 'yok beş']"
"['güzel', 'başarı']","['güzel başarı', 'başarı', 'güzel']"
"['aycell', 'kullan']","['aycell kullan', 'aycell', 'kullan']"
['harika'],['harika']
['mükemmel'],['mükemmel']
['nice'],['nice']
['harika'],['harika']
"['beğen', 'gerek', 'yükle']","['gerek yükle', 'gerek', 'beğen gerek', 'beğen', 'yükle']"
"['harika', 'program']","['harika program', 'program', 'harika']"
['harika'],['harika']
['güzel'],['güzel']
['güzel'],['güzel']
['süper'],['süper']
['harika'],['harika']
['güzel'],['güzel']
['harika'],['harika']
['iyi'],['iyi']
['harika'],['harika']
['süper'],['süper']
"['biraz', 'salla', 'topla', 'puan', 'güzel']","['biraz salla', 'puan güzel', 'güzel', 'biraz', 'topla puan']"
['iyi'],['iyi']
"['harika', 'teşekkür', 'emek', 'geçen', 'herkes']","['harika teşekkür', 'teşekkür', 'teşekkür emek', 'harika', 'geçen herkes']"
['mükemmel'],['mükemmel']
['harika'],['harika']
['harika'],['harika']
['iyi'],['iyi']
"['salla', 'topla', 'getir', 'puan', 'topla', 'iste', 'hediye', 'ali', 'puan', 'sür', 'illa', 'harca', 'calistiriyosunuz', 'biz', 'kopariyosunuz', 'kadar', 'gerek']","['calistiriyosunuz biz', 'calistiriyosunuz', 'kopariyosunuz kadar', 'kadar gerek', 'topla getir']"
['efsane'],['efsane']
['harika'],['harika']
['harika'],['harika']
['iyi'],['iyi']
"['sağol', 'turkcell', 'ai̇lesi̇']","['sağol turkcell', 'sağol', 'turkcell ai', 'turkcell', 'ai lesi']"
"['kart', 'giriş', 'hesap', 'don', 'yenile', 'bil', 'posta', 'gönder', 'kart', 'iyi', 'müşteri', 'hizmet', 'ilgilen']","['gönder kart', 'kart giriş', 'kart iyi', 'iyi müşteri', 'müşteri hizmet']"
['güzel'],['güzel']
['harika'],['harika']
['süper'],['süper']
['güzel'],['güzel']
['süper'],['süper']
['harika'],['harika']
"['aycell', 'limit', 'yüksel', 'kolay']","['limit yüksel', 'limit', 'aycell limit', 'yüksel kolay', 'kolay']"
"['gerçekten', 'çoooooookkkkk', 'güzel', 'kart', 'sanal', 'kart', 'nere', 'yukleyecegimi', 'bil', 'yardımcı', 'sevin']","['güzel kart', 'sanal kart', 'kart nere', 'kart sanal', 'yukleyecegimi bil']"
"['iyi', 'hafta', 'salla', 'kazan', 'hak', 'süper']","['iyi hafta', 'hafta salla', 'hak süper', 'iyi', 'kazan hak']"
['iyi'],['iyi']
"['aycell', 'kupon', 'kullan', 'i̇nternet', 'kullan', 'iste', 'kullan', 'konu', 'çözüm', 'ulaş', 'lütfen']","['aycell kupon', 'kupon kullan', 'kupon', 'ulaş lütfen', 'iste kullan']"
['iyi'],['iyi']
"['dünya', 'gör', 'güzel']","['dünya gör', 'gör güzel', 'güzel', 'dünya', 'gör']"
"['buçuk', 'kolay', 'sage']","['buçuk kolay', 'kolay sage', 'kolay', 'buçuk', 'sage']"
['iyi'],['iyi']
"['güzel', 'yardımcı', 'hizmet', 'yan', 'telefon', 'cep', 'çıkart', 'kadar', 'zaman', 'lazım']","['zaman lazım', 'telefon cep', 'kadar zaman', 'yan telefon', 'telefon']"
"['cook', 'güzel']","['cook güzel', 'cook', 'güzel']"
['süper'],['süper']
"['herşey', 'iyi', 'güzel', 'puan', 'gönder', 'kısıt', 'sınırsız', 'şekil', 'puan', 'gönder', 'yad', 'gün', 'yerine', 'gönder', 'güzel', 'yıldız', 'ora', 'düşür', 'lütfen', 'dikkat']","['puan gönder', 'güzel puan', 'güzel yıldız', 'gönder güzel', 'yıldız ora']"
['harika'],['harika']
"['güzel', 'proje']","['güzel proje', 'proje', 'güzel']"
['güzel'],['güzel']
"['puan', 'topla', 'zor', 'harca', 'kolay', 'aycell', 'para', 'yatır', 'bile', 'ücret', 'tuhaf', 'var']","['ücret tuhaf', 'bile ücret', 'para yatır', 'ücret', 'tuhaf var']"
['iyiiiiiiiiiii'],['iyiiiiiiiiiii']
"['hazır', 'limit', 'olay', 'iyi', 'hazır', 'yetiş']","['hazır limit', 'hazır yetiş', 'limit olay', 'limit', 'yetiş']"
['beğendi'],['beğendi']
"['bunca', 'yıl', 'kullan', 'yıl', 'fatura', 'siz', 'güzel', 'zaten', 'asgari', 'ücret', 'çalış', 'insan', 'reklam', 'destek', 'ten', 'söz', 'hadi', 'destek', 'fatura', 'öde', 'nolacak', 'şirket', 'batar', 'aşk', 'turkcell', 'aile']","['öde nolacak', 'fatura öde', 'fatura siz', 'öde', 'ücret çalış']"
['harika'],['harika']
"['mükemmel', 'teşekkür', 'aycell']","['teşekkür aycell', 'mükemmel teşekkür', 'teşekkür', 'mükemmel', 'aycell']"
['güzel'],['güzel']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
"['hayat', 'kolay', 'güzel']","['hayat kolay', 'hayat', 'kolay güzel', 'güzel', 'kolay']"
"['yerli', 'kazık', 'iste', 'buyur', 'kesinlikle', 'tavsiye', 'git', 'papara', 'iyi']","['tavsiye git', 'kesinlikle tavsiye', 'git papara', 'iste buyur', 'buyur']"
"['süper', 'iyi', 'herkes', 'tavsiye']","['iyi herkes', 'herkes tavsiye', 'süper iyi', 'iyi', 'herkes']"
['harika'],['harika']
['süper'],['süper']
['harika'],['harika']
['harika'],['harika']
"['güzel', 'bura', 'puan', 'kazan']","['puan kazan', 'güzel bura', 'güzel', 'bura puan', 'bura']"
['harika'],['harika']
"['güzel', 'yükle', 'tavsiye']","['yükle tavsiye', 'tavsiye', 'güzel yükle', 'güzel', 'yükle']"
"['süper', 'herkes', 'tavsiye']","['herkes tavsiye', 'süper herkes', 'herkes', 'süper', 'tavsiye']"
"['saat', 'suruyo', 'böyle', 'şey', 'atina', 'kor']","['şey atina', 'atina kor', 'atina', 'saat suruyo', 'saat']"
['harika'],['harika']
"['her', 'zaman', 'para', 'beleş', 'very']","['para beleş', 'her zaman', 'zaman para', 'beleş very', 'very']"
"['i̇zmir', 'kart', 'yükle', 'güzel']","['zmir kart', 'kart yükle', 'yükle güzel', 'güzel', 'yükle']"
"['salah', 'güzel']","['salah güzel', 'salah', 'güzel']"
['harika'],['harika']
"['gir', 'otomatik', 'kapa', 'lazım']","['otomatik kapa', 'gir otomatik', 'kapa lazım', 'otomatik', 'lazım']"
['mükemmel'],['mükemmel']
['süper'],['süper']
"['pratik', 'güzel']","['pratik güzel', 'güzel', 'pratik']"
['iyi'],['iyi']
['harika'],['harika']
['süper'],['süper']
"['güzel', 'köy', 'otur', 'ora', 'para', 'yatır', 'bil']","['köy otur', 'güzel köy', 'köy', 'para yatır', 'otur ora']"
['güzel'],['güzel']
['iyi'],['iyi']
['güzel'],['güzel']
['harika'],['harika']
['harika'],['harika']
['iyi'],['iyi']
['öner'],['öner']
"['güzel', 'tesekkurler']","['güzel tesekkurler', 'tesekkurler', 'güzel']"
['puan'],['puan']
['harika'],['harika']
"['yara', 'gerçekten', 'memnun']","['yara gerçekten', 'yara', 'gerçekten memnun', 'memnun', 'gerçekten']"
['iyi'],['iyi']
['güzel'],['güzel']
['great'],['great']
['iyi'],['iyi']
"['iyi', 'herkes', 'tavsiye']","['herkes tavsiye', 'iyi herkes', 'iyi', 'tavsiye', 'herkes']"
['harika'],['harika']
['beğendi'],['beğendi']
['harika'],['harika']
"['güzel', 'teşekkür']","['güzel teşekkür', 'teşekkür', 'güzel']"
['güzel'],['güzel']
"['şok', 'market', 'yüklem', 'iste', 'fark', 'turkcell', 'bayi', 'ücret', 'yüklem', 'böyle', 'kullan', 'git', 'bura']","['şok market', 'market yüklem', 'fark turkcell', 'turkcell', 'ücret yüklem']"
['güzel'],['güzel']
['mükemmel'],['mükemmel']
['süper'],['süper']
['süper'],['süper']
"['aycell', 'memnun']","['aycell memnun', 'memnun', 'aycell']"
['güzel'],['güzel']
['iyi'],['iyi']
['iyi'],['iyi']
['güzel'],['güzel']
['harika'],['harika']
['mükemmel'],['mükemmel']
"['fırsat', 'değer', 'güzel', 'fikir']","['fırsat değer', 'güzel fikir', 'fırsat', 'fikir', 'değer güzel']"
['güzel'],['güzel']
['süper'],['süper']
['süper'],['süper']
"['harika', 'tek', 'kelime']","['tek kelime', 'kelime', 'harika tek', 'harika', 'tek']"
"['ecole', 'süper', 'transfer', 'zaman']","['transfer zaman', 'süper transfer', 'ecole süper', 'transfer', 'zaman']"
['mükemmel'],['mükemmel']
"['zor', 'zaman', 'bile', 'süper', 'hizmet', 'teşekkür', 'aycell']","['hizmet teşekkür', 'teşekkür', 'süper hizmet', 'hizmet', 'bile süper']"
['harika'],['harika']
['iyi'],['iyi']
['harika'],['harika']
['süper'],['süper']
['iyi'],['iyi']
"['banka', 'borç', 'kendi', 'para', 'kullan', 'cep', 'para', 'taşı', 'risk', 'gir', 'güzel', 'akıl']","['banka borç', 'borç kendi', 'borç', 'banka', 'kendi para']"
"['harika', 'dost']","['harika dost', 'harika', 'dost']"
['güzel'],['güzel']
['mükemmel'],['mükemmel']
['güzel'],['güzel']
['harika'],['harika']
"['güzel', 'güzel', 'cole', 'düzenle', 'zaman']","['güzel cole', 'cole düzenle', 'güzel güzel', 'düzenle zaman', 'güzel']"
"['sala', 'puan', 'kazan', 'puan', 'sürekli', 'puan', 'topla', 'kadar', 'süre', 'bit', 'hediye', 'herşey', 'değiş']","['herşey değiş', 'bit hediye', 'hediye herşey', 'puan sürekli', 'sürekli puan']"
['harika'],['harika']
['süper'],['süper']
['harika'],['harika']
['güzel'],['güzel']
['harika'],['harika']
"['iyi', 'puan', 'kazan', 'biraz', 'zor', 'bide', 'sadece', 'kere', 'kupon', 'biri', 'sorun', 'kalk', 'iyi']","['kazan biraz', 'kupon biri', 'puan kazan', 'iyi puan', 'kere kupon']"
['mükemmel'],['mükemmel']
['beğendi'],['beğendi']
"['turkcell', 'alaka', 'güzel']","['turkcell alaka', 'alaka güzel', 'turkcell', 'güzel', 'alaka']"
['eğlence'],['eğlence']
['mükemmel'],['mükemmel']
['süper'],['süper']
['iyi'],['iyi']
"['net', 'sağol']","['net sağol', 'sağol', 'net']"
['güzel'],['güzel']
"['güzel', 'kazandigui', 'puan']","['güzel kazandigui', 'kazandigui puan', 'güzel', 'puan', 'kazandigui']"
"['harika', 'bul']","['harika bul', 'harika', 'bul']"
['puan'],['puan']
['güzel'],['güzel']
['iyi'],['iyi']
"['süper', 'yıldız']","['süper yıldız', 'yıldız', 'süper']"
"['güzel', 'çıkar']","['güzel çıkar', 'güzel', 'çıkar']"
['food'],['food']
['güzel'],['güzel']
['süper'],['süper']
['güzel'],['güzel']
['başarı'],['başarı']
"['son', 'dakika', 'imdat', 'yetiş']","['son dakika', 'dakika imdat', 'dakika', 'imdat yetiş', 'yetiş']"
"['yeni', 'öğren', 'başla', 'güzel']","['yeni öğren', 'öğren başla', 'başla güzel', 'öğren', 'güzel']"
['güzel'],['güzel']
['güzel'],['güzel']
['harika'],['harika']
['güzel'],['güzel']
"['hız', 'kolay']","['hız kolay', 'hız', 'kolay']"
['mükemmel'],['mükemmel']
['harika'],['harika']
"['bütün', 'öyeligimi', 'iptal', 'otomatik', 'öde', 'iptal']","['öde iptal', 'öyeligimi iptal', 'iptal otomatik', 'otomatik öde', 'iptal']"
"['güven', 'açı', 'mükemmel', 'şifre', 'unut', 'eposta', 'eski', 'posta', 'eposta', 'kod', 'gönder', 'posta', 'hesap', 'eski', 'hesap', 'şifreeinide', 'bil', 'şifre', 'gir', 'posta', 'diş', 'yok', 'napaçam', 'yardım', 'iste']","['şifre unut', 'hesap şifreeinide', 'şifre', 'şifre gir', 'bil şifre']"
